1,27.0169,0.52709226,7.6067
2,21.2463,0.72711096,13.3773
3,17.0495,1.26240308,17.5741
4,13.115,0.52709226,21.5086
5,8.9182,1.00431916,25.7054
6,3.9345,0.62900139,30.6891
7,32.0006,3.86195976,2.623
