1,0.2623
2,0.151174814
3,0.10951835
4,0.087128572
5,0.072965428
6,0.063120154
7,0.055839992
8,0.050215958
9,0.045727293
10,0.042053127
11,0.038984423
12,0.03637887
13,0.034136055
14,0.032182998
15,0.03046532
16,0.028941624
17,0.027579818
18,0.026354613
19,0.025245802
20,0.024237032
21,0.023314921
22,0.022468406
23,0.021688258
24,0.020966713
25,0.020297193
26,0.019674082
27,0.019092557
28,0.018548451
29,0.018038145
30,0.017558479
